seniorcitizen,tenure,monthlycharges,avg_monthly_spend,partner_Yes,dependents_Yes,multiplelines_No phone service,multiplelines_Yes,internetservice_Fiber optic,internetservice_No,onlinesecurity_No internet service,onlinesecurity_Yes,onlinebackup_No internet service,onlinebackup_Yes,deviceprotection_No internet service,deviceprotection_Yes,techsupport_No internet service,techsupport_Yes,streamingtv_No internet service,streamingtv_Yes,streamingmovies_No internet service,streamingmovies_Yes,contract_One year,contract_Two year,paperlessbilling_Yes,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check
0,-0.3408762181180675,-0.4523973939641511,-0.3845525655646728,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.9924020376385531,-0.2995120699488677,-0.29525004938772365,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.8702409464784621,0.4898415051300408,0.47011404738467927,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1.6137012404433893,0.47987072312904416,0.33998943585449026,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
1,1.6137012404433893,1.6647319842474897,1.6816205656731027,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.62591876415828,-0.31280644595019663,-0.3516618943188486,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,1.4508197855632678,-0.013682985920294679,0.0661170194370473,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,1.6137012404433893,-0.010359391919962149,-0.010043301432593266,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,-1.0331224013585834,0.36354493311741554,0.476588699393574,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,0.8400143297628127,-1.479387940066815,-1.490040681965527,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.7178532386027215,1.2941512532104444,1.2143406639475784,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
0,-0.9109613101984924,-1.4893587220678117,-1.5234011914935874,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,-0.7888002190384014,-1.4727407520661506,-1.4968365861583446,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-0.5851984004382496,-1.3115464430500368,-1.3086334709814809,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,1.2879383306831464,-1.341458789053027,-1.3165699388024619,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1.369379058123207,0.8188773111629334,0.8545276887500035,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.9516816739185228,-0.5371490409726233,-0.5909927459283879,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,-0.46303730927815856,0.9800716201790471,0.9681173201175729,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,-0.3161300399505289,-0.31512572532200606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.125056875803025,0.6709773781481484,0.6068019818685884,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0.9621754209229036,1.3905354792200795,1.341151025636145,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,-0.4223169455581282,-1.462769970065154,-1.4642258835983377,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-1.1552834925186746,0.20401242110146783,0.11551391992077824,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-1.2774445836787656,0.32200000811326246,0.3208959045750293,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.015113308357824713,0.8737166121684152,0.8272080451717739,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,-0.2594354906780068,-0.8246399220013625,-0.84100298441656,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,-0.5851984004382496,-0.6102681089799328,-0.650251705658378,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0,0.10704778280226633,1.5018758782312098,1.4345489563880451,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-1.1145631287986442,-0.4590445819648154,-0.6255175311623821,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
1,1.369379058123207,0.20235062410130134,0.2331367647490379,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
1,-1.0331224013585834,0.6576830021468192,0.9157464914653368,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.14776814652229667,1.330710787214099,1.430851186784663,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,1.4508197855632678,-1.3198554280508674,-1.3516811972084273,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.0331224013585834,-0.9791870430168121,-0.8922301729852758,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,-0.5037576729981889,-0.1582593249347472,-0.0594748436172995,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.2367242199587352,0.4881797081298748,0.25878441728039697,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.5729808767233588,-0.5703849809759457,-0.5693804107771038,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.8295205827584317,0.641065032145158,0.5228272510462451,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.47353105628253944,-0.32776261895169184,-0.22621219017659916,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0.8400143297628127,-1.5076384890696393,-1.451351866231814,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1,-0.9516816739185228,0.356897745116751,0.20072167878719244,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.3408762181180675,-0.5055748979694671,-0.47468323490555037,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.3408762181180675,-0.45405919096431707,-0.3929721227312787,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,-0.30015585439803716,-1.51594747407047,-1.5125026958562893,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1.4100994218432374,0.8238627021634315,1.0056426056990182,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,1.6137012404433893,-1.46443176706532,-1.458851253216277,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-1.2367242199587352,-0.6784017859867437,-0.7995953262201384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.1552834925186746,-1.034026344022294,-1.0037350811284969,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.43281069256250915,0.5131066631323666,0.61383101209483,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,-1.1145631287986442,0.0278619390838584,0.10656986575035085,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,-1.2774445836787656,-0.46402997296531395,-0.46253698850126695,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.2774445836787656,1.0049985751815391,1.0016378053241999,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,-1.481049737066981,-1.4761964611496667,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0.26992923768238775,0.5529897911363537,0.5843760188833366,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,1.0843365120829946,1.1728400721983174,1.2429812883849705,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True
0,-0.8295205827584317,-1.5093002860698053,-1.5398262292448346,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1.369379058123207,-0.5105602889699654,-0.5132049048034337,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
0,0.35136996512244845,-1.4876969250676457,-1.4345060189460503,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,0.22920887396235737,1.2924894562102784,1.3315914606367383,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.0965540357978854,0.09433381909050333,0.06328506038235845,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,-1.2774445836787656,0.32698539911376057,0.32586482355859964,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.1145631287986442,1.0548524851865226,1.1179105095397517,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0,-1.2774445836787656,-1.4744025490663168,-1.4695712358382396,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0.47353105628253944,-1.502653098069141,-1.52803132054646,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-1.2774445836787656,0.8105683261621028,0.8078499649649471,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,-0.0965540357978854,0.9850570111795457,0.9891602976543443,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.7888002190384014,-0.3194536339508612,-0.25231349304251127,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.8400143297628127,-1.491020519067978,-1.4515393726085526,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,1.6137012404433893,1.653099405246327,1.6880617569481022,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
1,-1.0331224013585834,0.6659919871476498,0.4429893424570494,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.7178532386027215,0.1574821050968162,0.11929029834829157,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,-1.2774445836787656,-0.6368568609825906,-0.6347928465983805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.055833672077855064,-1.4577845790646555,-1.4087153355985953,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.3106496014024181,1.330710787214099,1.2765432480902426,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-1.2774445836787656,-1.479387940066815,-1.47454015482181,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,1.125056875803025,-0.5088984919697991,-0.5400797297504323,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False
0,-0.62591876415828,-0.09344924192826831,-0.058982823208141764,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True
0,-0.0965540357978854,1.42044782522307,1.435037961113412,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.2594354906780068,0.8105683261621028,0.7565681728909174,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2774445836787656,0.8570986421667539,0.854226542144939,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.0331224013585834,0.32864719611392706,0.3206592893853356,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,0.35191235411625243,0.35070941847645254,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.2879383306831464,0.8471278601657574,0.7682797716009914,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
0,0.025607055362205634,0.576254949138679,0.46770487454416004,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,1.6137012404433893,1.0581760791868549,0.9958867416858078,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,0.10704778280226633,-1.2816340970470463,-1.2415688390492576,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-1.1960038562387048,-1.4993295040688086,-1.3906206342103957,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-1.0331224013585834,-1.479387940066815,-1.534167182624657,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-1.0738427650786138,0.8138919201624348,0.5436691056717772,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0,-0.13727439951791576,0.7656998071576172,0.8494289651952849,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,1.0843365120829946,0.3718539181182462,0.4050025784438288,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,-0.8295205827584317,0.534710024134526,0.24650014534879178,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,-1.0738427650786138,-1.504314895069307,-1.5556991648867964,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-0.015113308357824713,0.8737166121684152,0.9131289359293487,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,1.4100994218432374,1.4054916522215746,1.3860491993268,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,0.758573602322752,-1.517609271070636,-1.490745975559076,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,-0.21871512695797646,-1.4860351280674797,-1.46699475932824,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,-1.1960038562387048,0.7823177771592784,0.8774148307349351,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
0,1.4915401492832983,1.3440051632154282,1.4006155948214305,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False
1,0.18848851024232702,0.6959043331506402,0.6937886535222636,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1.2879383306831464,-1.328164413051698,-1.3612643298682243,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1,-0.2594354906780068,0.6709773781481484,0.6190947476787976,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,-0.6666391278783103,0.9800716201790471,0.9255512333882752,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2367242199587352,1.3174164112127704,1.8761675464326235,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0.18848851024232702,0.46989994112804756,0.5199212541331808,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False
0,1.369379058123207,1.6464522172456624,1.5606160954254689,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,-0.748079855318371,0.5214156481331973,0.5450887968099403,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False
0,-1.2774445836787656,-1.4544609850643233,-1.4496955599039572,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
1,0.5549717837226001,1.1944434332004772,1.1249246067716325,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,1.0843365120829946,-1.5408744290729617,-1.5514039976298115,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.5549717837226001,1.0266019361836989,1.213500988652673,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
0,-1.2774445836787656,0.18905624809997262,0.1883913983464803,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,-0.5851984004382496,-0.4906187249679718,-0.5024723744062599,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.3408762181180675,1.0382345151848615,0.7841785870293254,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,1.4100994218432374,0.9202469281730669,0.8908136072975984,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False
0,1.4915401492832983,-1.3464441800535252,-1.3571344410602462,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.10704778280226633,0.14584952609565352,0.2114850408605986,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False
0,1.4508197855632678,-0.3427187919531868,-0.3488607880290906,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.43281069256250915,-0.6850489739874083,-0.6575189101666491,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,-1.2367242199587352,-1.491020519067978,-1.1946243854140002,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,-1.0738427650786138,-0.6567984249845842,-0.4962152171676898,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,0.3106496014024181,0.6693155811479823,0.6447451993292426,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,0.5142514200025698,1.2426355462052947,1.340518080003714,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,-1.1960038562387048,-0.6651074099854147,-0.5105698720091159,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.2594354906780068,0.466576347127715,0.4105912626374314,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.22920887396235737,0.642726829145324,0.6334583434450705,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False
0,-0.9109613101984924,0.10098100709116792,0.018288738475580324,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,-0.748079855318371,-1.4976677070686424,-1.5215082699760367,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,0.18848851024232702,-0.11006721192992953,-0.08404861006802974,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,-0.0965540357978854,-0.8130073430001998,-0.8501678794307012,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.0331224013585834,0.4964886931307054,0.62802242079763,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.8295205827584317,1.1695164781979852,0.9816241038625959,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
1,0.025607055362205634,-1.3248408190513656,-1.2943039116904769,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1.4915401492832983,1.3373579752147637,1.3582237546041085,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,0.5142514200025698,1.6913207362501481,1.6277215972540942,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.6137012404433893,1.2924894562102784,1.3673134357077095,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,1.369379058123207,1.3722557122182522,1.3586722011790422,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,-1.2774445836787656,-1.1653083070354178,-1.1614982588568628,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.8295205827584317,-1.5142856770703037,-1.4855821970075223,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
1,-1.1552834925186746,-1.1586611190347533,-1.1660531012584694,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.5549717837226001,-1.5076384890696393,-1.455348605414251,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,1.5729808767233588,0.5214156481331973,0.4964643753278567,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.015113308357824713,-0.9476129000136557,-0.9537870934290633,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True
0,-0.5037576729981889,-1.4860351280674797,-1.4728010331775603,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.46303730927815856,-0.9858342310174765,-0.93008860333629,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,-1.2774445836787656,-0.6468276429835875,-0.6447306845655218,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.1960038562387048,-1.4960059100684764,-1.4955200349746636,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,-0.9109613101984924,0.2688225041079463,0.1358864877534175,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.369379058123207,0.8022593411612722,0.8661720241458465,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,-0.7073594915983407,-1.4960059100684764,-1.488784389241379,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-0.62591876415828,-1.462769970065154,-1.3303440745142714,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0.758573602322752,0.6460504231456565,0.5476474885181002,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2367242199587352,0.5147684601325326,0.24884657931325588,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2774445836787656,-1.1603229160349193,-1.1565293398732923,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2774445836787656,-1.491020519067978,-1.486134299116808,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.6137012404433893,-1.4893587220678117,-1.536720654880103,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.21871512695797646,0.4898415051300408,0.5299585699578513,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,1.4915401492832983,0.5563133851366857,0.5207088592573557,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
0,-1.2774445836787656,-1.1104690060299358,-1.1068401500375864,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.1145631287986442,-1.481049737066981,-1.5904815977717903,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.8702409464784621,-0.45405919096431707,-0.5458040248017074,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.2367242199587352,-1.4694171580658184,-1.5888252914439336,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-0.6666391278783103,-1.4843733310673135,-1.532200318860327,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-1.0331224013585834,-1.1619847130350858,-1.1896554664304297,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.055833672077855064,-0.5172074769706297,-0.5440165739845482,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,1.369379058123207,0.5214156481331973,0.476814559347373,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,-1.2774445836787656,0.9917041991802098,0.9883873547013448,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,-1.4694171580658184,-1.464602316854669,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0.3920903288424788,1.074794049188516,1.0227359930719002,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
0,1.4508197855632678,0.4931650991303729,0.5416717950999502,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.8295205827584317,-1.4843733310673135,-1.503801566613948,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,-1.2774445836787656,0.32033821111309646,0.3192395982471726,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2774445836787656,-0.4856333339674735,-0.4840689707634061,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0.22920887396235737,1.2093996062019723,1.1165767470757406,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,-0.8295205827584317,1.0382345151848615,0.7865940337574502,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
